claim_id,policy_id,claim_date,decision_date,claim_amount,claim_status,claim_type
CLM0001266,POL000562,2021-11-01,2021-11-08,8710.02,Denied,Theft
CLM0001267,POL001356,2023-09-23,2023-10-07,2563.63,Approved,Collision
CLM0001268,POL000660,2025-09-19,2025-09-30,1230.52,Denied,Injury
CLM0001269,POL001147,2023-03-19,2023-04-08,1317.96,Denied,Injury
CLM0001270,POL000902,2023-12-03,2023-12-13,5230.84,Approved,Theft
CLM0001271,POL000667,2026-07-18,,2079.32,Pending,Injury
CLM0001272,POL000963,2025-11-03,2025-11-16,4646.64,Denied,Wind
CLM0001273,POL001447,2026-07-18,2026-08-09,1482.43,Approved,Injury
CLM0001274,POL000769,2025-09-13,2025-10-06,5866.3,Approved,Fire
CLM0001275,POL000566,2026-07-18,2026-07-30,15140.27,Approved,Collision
CLM0001276,POL000967,2022-03-10,,5011.75,Pending,Collision
CLM0001277,POL000665,2024-09-21,2024-09-26,55.83,Denied,Injury
CLM0001278,POL000613,2026-07-18,2026-07-23,9591.78,Approved,Flood
CLM0001279,POL000503,2023-01-21,2023-02-17,2285.21,Approved,Wind
CLM0001280,POL000534,2026-07-18,2026-07-30,751.56,Approved,Wind
CLM0001281,POL000045,2026-06-30,2026-07-03,424.09,Denied,Water Damage
CLM0001282,POL001433,2024-03-17,2024-03-29,16271.52,Denied,Water Damage
CLM0001283,POL000914,2023-04-01,2023-04-18,4202.02,Approved,Theft
CLM0001284,POL000944,2025-01-21,2025-02-14,2382.71,Approved,Wind
CLM0001285,POL000531,2025-04-12,2025-04-15,3024.11,Approved,Theft
CLM0001286,POL000245,2026-07-18,2026-08-02,767.55,Approved,Water Damage
CLM0001287,POL000997,2025-11-20,2025-11-22,4704.26,Denied,Injury
CLM0001288,POL000765,2024-05-10,2024-05-14,6216.61,Approved,Injury
CLM0001289,POL000670,2023-08-12,2023-09-02,1516.01,Approved,Fire
CLM0001290,POL001300,2022-05-07,2022-05-26,5150.6,Denied,Collision
CLM0001291,POL001144,2024-10-29,2024-11-26,18536.58,Approved,Injury
CLM0001292,POL000180,2026-07-18,,6785.64,Pending,Injury
CLM0001293,POL001332,2025-12-08,2025-12-22,3990.26,Denied,Water Damage
CLM0001294,POL000568,2025-11-17,2025-12-13,1291.09,Approved,Theft
CLM0001295,POL001333,2023-04-08,2023-05-01,7159.24,Approved,Injury
CLM0001296,POL000696,2026-07-18,2026-08-12,5478.56,Approved,Wind
CLM0001297,POL000886,2024-12-14,2024-12-26,2303.12,Approved,Collision
CLM0001298,POL001278,2023-01-15,2023-01-25,5467.6,Approved,Fire
CLM0001299,POL000875,2024-06-21,2024-07-01,1317.25,Approved,Injury
CLM0001300,POL001382,2026-07-18,2026-08-10,4426.63,Approved,Wind
CLM0001301,POL000411,2026-06-19,,3261.5,Pending,Wind
CLM0001302,POL001182,2022-09-05,2022-09-12,11308.37,Approved,Theft
CLM0001303,POL000632,2024-05-21,2024-06-10,3866.64,Approved,Injury
CLM0001304,POL000081,2025-08-08,2025-08-13,16821.53,Approved,Fire
CLM0001305,POL000646,2024-05-08,2024-05-17,3769.29,Approved,Fire
CLM0001306,POL000335,2024-12-21,,5538.55,Pending,Theft
CLM0001307,POL000445,2024-09-04,2024-09-21,9823.08,Approved,Collision
CLM0001308,POL000769,2025-08-10,2025-09-05,6934.71,Approved,Water Damage
CLM0001309,POL000428,2026-07-18,2026-08-04,395.17,Approved,Flood
CLM0001310,POL000407,2025-05-07,2025-05-26,5503.08,Denied,Water Damage
CLM0001311,POL000256,2024-03-28,,5253.99,Pending,Injury
CLM0001312,POL001185,2026-07-18,2026-08-14,851.01,Approved,Theft
CLM0001313,POL000247,2026-01-12,2026-01-24,7672.79,Denied,Wind
CLM0001314,POL000649,2023-02-12,2023-02-17,912.18,Approved,Water Damage
CLM0001315,POL001039,2024-03-27,2024-04-15,6027.11,Approved,Collision
CLM0001316,POL000936,2023-01-06,2023-02-03,3487.13,Approved,Flood
CLM0001317,POL000820,2023-08-28,2023-09-09,6178.93,Approved,Water Damage
CLM0001318,POL000134,2023-03-29,,4451.87,Pending,Wind
CLM0001319,POL000616,2025-05-02,,3512.94,Pending,Collision
CLM0001320,POL001333,2024-02-23,2024-03-10,3903.27,Denied,Collision
CLM0001321,POL000563,2026-07-18,,1154.38,Pending,Collision
CLM0001322,POL000289,2026-01-28,2026-01-31,7909.81,Approved,Theft
CLM0001323,POL001063,2024-02-27,2024-03-16,1444.6,Approved,Water Damage
CLM0001324,POL000080,2025-12-01,2025-12-10,4768.08,Approved,Water Damage
CLM0001325,POL001354,2024-01-01,2024-01-17,4576.75,Approved,Water Damage
CLM0001326,POL000323,2025-03-19,2025-04-07,7918.58,Approved,Theft
CLM0001327,POL001370,2024-07-02,2024-07-08,2654.93,Approved,Water Damage
CLM0001328,POL000333,2021-12-22,2022-01-03,1157.57,Approved,Flood
CLM0001329,POL001281,2023-04-27,,3958.78,Pending,Fire
CLM0001330,POL001274,2025-08-31,2025-09-03,5316.94,Approved,Fire
CLM0001331,POL000059,2026-07-18,2026-08-17,3881.74,Approved,Theft
CLM0001332,POL000835,2023-10-12,2023-11-08,8183.86,Approved,Injury
CLM0001333,POL001480,2024-06-12,2024-06-18,3787.92,Approved,Collision
CLM0001334,POL000715,2026-07-18,2026-07-23,466.15,Approved,Collision
CLM0001335,POL000975,2026-07-18,,1725.37,Pending,Water Damage
CLM0001336,POL001100,2024-07-04,2024-07-26,10626.69,Approved,Water Damage
CLM0001337,POL001305,2025-01-28,2025-02-15,4808.92,Approved,Fire
CLM0001338,POL000263,2024-10-09,2024-10-23,1713.67,Approved,Injury
CLM0001339,POL001369,2022-11-12,2022-12-08,4558.84,Approved,Water Damage
CLM0001340,POL001170,2022-12-19,2023-01-07,3637.74,Approved,Theft
CLM0001341,POL000293,2025-09-27,2025-10-23,3912.01,Approved,Collision
CLM0001342,POL001469,2024-04-20,2024-05-12,508.73,Approved,Collision
CLM0001343,POL000512,2022-09-02,2022-09-28,5137.68,Approved,Wind
CLM0001344,POL000617,2026-07-18,2026-08-02,954.48,Denied,Wind
CLM0001345,POL001210,2025-12-31,2026-01-11,1601.46,Approved,Water Damage
CLM0001346,POL000270,2023-05-20,2023-06-13,1771.37,Approved,Theft
CLM0001347,POL001187,2025-11-20,2025-12-03,2183.07,Denied,Wind
CLM0001348,POL000099,2022-11-26,,4023.87,Pending,Collision
CLM0001349,POL000293,2026-07-18,2026-08-15,4299.08,Approved,Theft
CLM0001350,POL000332,2023-12-18,2024-01-08,7116.22,Approved,Flood
CLM0001351,POL000991,2026-07-18,2026-08-17,12347.46,Approved,Water Damage
CLM0001352,POL001183,2024-01-27,2024-02-05,8764.53,Approved,Flood
CLM0001353,POL001273,2022-04-16,2022-04-22,1523.29,Approved,Wind
CLM0001354,POL000573,2023-11-08,2023-11-19,4619.93,Denied,Fire
CLM0001355,POL000382,2024-03-05,2024-04-04,8354.01,Approved,Flood
CLM0001356,POL001125,2025-05-18,2025-06-11,7081.89,Approved,Water Damage
CLM0001357,POL000702,2025-03-09,2025-04-06,12597.45,Approved,Fire
CLM0001358,POL000874,2025-09-30,2025-10-20,4920.91,Approved,Theft
CLM0001359,POL000194,2026-05-08,,2715.83,Pending,Water Damage
CLM0001360,POL000228,2022-02-08,2022-02-20,7657.77,Approved,Theft
CLM0001361,POL000712,2026-07-13,2026-08-02,4857.32,Approved,Collision
CLM0001362,POL001034,2022-04-05,2022-04-24,5984.45,Approved,Theft
CLM0001363,POL000291,2025-03-26,2025-03-29,10720.81,Approved,Theft
CLM0001364,POL000725,2026-05-18,2026-05-25,5025.22,Approved,Injury
CLM0001365,POL001087,2024-01-19,2024-02-08,8644.6,Approved,Fire
CLM0001366,POL001105,2024-12-16,2025-01-04,2700.03,Approved,Theft
CLM0001367,POL000767,2026-07-18,2026-07-26,1740.2,Approved,Wind
CLM0001368,POL001300,2023-11-23,2023-12-20,4161.08,Approved,Wind
CLM0001369,POL000312,2024-04-04,,3741.94,Pending,Injury
CLM0001370,POL000869,2026-07-18,2026-08-02,8611.63,Approved,Fire
CLM0001371,POL000799,2026-07-18,,11208.05,Pending,Flood
CLM0001372,POL000959,2023-02-19,2023-03-03,11010.54,Approved,Collision
CLM0001373,POL000154,2023-02-21,2023-03-03,292.73,Denied,Theft
CLM0001374,POL001256,2026-07-18,,1379.7,Pending,Collision
CLM0001375,POL000841,2025-03-09,2025-04-07,2703.78,Approved,Theft
CLM0001376,POL000497,2024-07-18,2024-08-08,2771.75,Denied,Flood
CLM0001377,POL000801,2024-10-23,2024-11-21,2003.85,Approved,Fire
CLM0001378,POL000145,2026-07-18,,2743.59,Pending,Fire
CLM0001379,POL000288,2026-07-18,2026-08-13,11128.99,Approved,Injury
CLM0001380,POL001377,2023-07-06,2023-07-13,7839.62,Approved,Wind
CLM0001381,POL000565,2024-10-16,2024-10-22,2144.27,Approved,Injury
CLM0001382,POL000638,2023-11-26,2023-12-19,3378.86,Approved,Injury
CLM0001383,POL000965,2024-12-31,2025-01-12,5109.55,Approved,Water Damage
CLM0001384,POL000256,2025-06-30,2025-07-15,585.21,Denied,Theft
CLM0001385,POL000145,2026-07-18,,3355.03,Pending,Collision
CLM0001386,POL000782,2023-10-08,2023-10-25,3300.79,Approved,Flood
CLM0001387,POL001199,2022-08-24,,3205.21,Pending,Wind
CLM0001388,POL000998,2024-04-04,2024-04-10,7966.27,Approved,Collision
CLM0001389,POL001499,2025-12-13,,3193.38,Pending,Water Damage
CLM0001390,POL000743,2026-05-03,,489.6,Pending,Wind
CLM0001391,POL001013,2025-11-07,,8442.48,Pending,Flood
CLM0001392,POL000117,2026-04-27,2026-05-24,2395.58,Approved,Fire
CLM0001393,POL001483,2025-02-06,,1763.29,Pending,Wind
CLM0001394,POL001041,2024-10-29,2024-11-27,2488.8,Approved,Fire
CLM0001395,POL000731,2024-10-21,2024-11-15,11385.83,Approved,Water Damage
CLM0001396,POL000995,2022-10-11,2022-10-21,865.34,Approved,Injury
CLM0001397,POL000889,2026-07-18,2026-08-14,5590.46,Approved,Water Damage
CLM0001398,POL001452,2026-07-18,2026-08-16,2778.72,Approved,Injury
CLM0001399,POL000770,2025-09-19,2025-10-13,5441.89,Approved,Flood
CLM0001400,POL000087,2026-05-27,2026-06-25,991.48,Approved,Water Damage
CLM0001401,POL001317,2025-11-13,2025-11-19,3494.79,Approved,Water Damage
CLM0001402,POL000489,2024-11-17,2024-12-12,3369.65,Approved,Injury
CLM0001403,POL000864,2024-04-05,2024-04-07,3369.57,Denied,Fire
CLM0001404,POL001326,2024-02-03,,1134.03,Pending,Injury
CLM0001405,POL001071,2025-10-26,,2152.76,Pending,Water Damage
CLM0001406,POL001287,2023-08-20,2023-08-23,4186.98,Approved,Theft
CLM0001407,POL001162,2025-11-07,2025-11-20,213.63,Approved,Collision
CLM0001408,POL000599,2023-06-19,2023-07-04,946.03,Denied,Water Damage
CLM0001409,POL000520,2025-12-31,2026-01-12,3818.53,Denied,Fire
CLM0001410,POL000510,2026-07-18,2026-07-22,4570.39,Approved,Fire
CLM0001411,POL000939,2026-04-23,,2980.82,Pending,Fire
CLM0001412,POL000329,2024-08-01,2024-08-31,4107.23,Approved,Injury
CLM0001413,POL001328,2025-12-27,2026-01-08,2315.16,Denied,Water Damage
CLM0001414,POL000353,2023-12-09,,7872.91,Pending,Fire
CLM0001415,POL000721,2026-07-18,2026-08-15,10713.17,Approved,Water Damage
CLM0001416,POL000467,2024-09-29,2024-10-03,1029.46,Denied,Wind
CLM0001417,POL000186,2025-10-26,2025-11-17,1963.64,Approved,Flood
CLM0001418,POL001310,2024-09-10,2024-09-17,7382.55,Denied,Fire
CLM0001419,POL001449,2026-03-15,2026-04-12,3152.42,Approved,Flood
CLM0001420,POL000741,2023-02-17,,6311.77,Pending,Fire
CLM0001421,POL000033,2024-01-01,2024-01-13,20842.75,Approved,Injury
CLM0001422,POL001435,2026-07-18,2026-08-14,2715.72,Approved,Injury
CLM0001423,POL001103,2026-07-18,2026-08-12,3210.45,Approved,Collision
CLM0001424,POL000407,2025-01-12,2025-02-03,131.48,Approved,Wind
CLM0001425,POL000829,2026-01-26,2026-02-08,10227.81,Approved,Injury
CLM0001426,POL000725,2026-01-06,2026-01-21,6615.07,Approved,Collision
CLM0001427,POL000602,2025-02-13,2025-02-18,7063.28,Approved,Fire
CLM0001428,POL000461,2024-05-25,2024-06-02,4700.76,Denied,Injury
CLM0001429,POL000318,2026-07-18,,3090.16,Pending,Collision
CLM0001430,POL001013,2024-07-06,2024-07-14,8147.86,Denied,Theft
CLM0001431,POL000463,2024-03-03,2024-03-12,1362.17,Approved,Theft
CLM0001432,POL000026,2023-07-11,2023-07-14,9076.09,Approved,Water Damage
CLM0001433,POL001254,2023-10-12,2023-10-26,2229.93,Denied,Injury
CLM0001434,POL001129,2023-03-19,2023-03-27,3131.86,Approved,Water Damage
CLM0001435,POL001063,2025-05-07,2025-05-28,4358.63,Approved,Flood
CLM0001436,POL000536,2024-09-10,2024-09-22,4337.82,Denied,Water Damage
CLM0001437,POL000540,2026-07-18,2026-07-28,5960.05,Approved,Fire
CLM0001438,POL001107,2025-07-29,2025-08-23,1242.2,Approved,Theft
CLM0001439,POL000659,2026-07-18,2026-08-07,4047.4,Approved,Injury
CLM0001440,POL000264,2025-09-11,,5611.54,Pending,Water Damage
CLM0001441,POL001040,2026-07-18,2026-07-31,1156.83,Approved,Collision
CLM0001442,POL001238,2024-08-03,2024-08-24,3207.54,Denied,Injury
CLM0001443,POL000459,2026-07-18,2026-08-16,10799.19,Approved,Collision
CLM0001444,POL000943,2025-12-21,2026-01-11,2845.72,Approved,Flood
CLM0001445,POL000133,2026-07-18,2026-08-04,7836.09,Approved,Injury
CLM0001446,POL001332,2025-07-24,,3921.94,Pending,Flood
CLM0001447,POL001447,2026-07-18,2026-08-01,12808.59,Approved,Collision
CLM0001448,POL001473,2026-07-09,2026-08-04,3640.84,Approved,Collision
CLM0001449,POL001462,2024-12-03,2024-12-28,4295.66,Approved,Water Damage
CLM0001450,POL000274,2023-07-30,2023-08-16,7988.02,Approved,Fire
CLM0001451,POL001103,2026-07-18,2026-07-31,1844.53,Approved,Theft
CLM0001452,POL001168,2026-05-09,,2630.23,Pending,Theft
CLM0001453,POL001106,2026-05-19,2026-06-18,15112.89,Approved,Collision
CLM0001454,POL001249,2022-08-23,2022-09-04,2362.71,Denied,Injury
CLM0001455,POL000246,2022-06-19,2022-07-08,4510.65,Approved,Flood
CLM0001456,POL001496,2024-11-08,2024-11-16,6033.02,Denied,Injury
CLM0001457,POL000368,2024-11-29,2024-12-17,11955.95,Approved,Wind
CLM0001458,POL000245,2026-07-18,2026-08-02,682.31,Approved,Injury
CLM0001459,POL001436,2023-12-26,2024-01-11,1537.41,Approved,Flood
CLM0001460,POL001427,2025-07-19,2025-08-01,7019.93,Approved,Theft
CLM0001461,POL000197,2025-04-08,2025-05-03,12138.73,Approved,Flood
CLM0001462,POL000517,2025-01-15,2025-01-26,7055.58,Approved,Flood
CLM0001463,POL000411,2025-06-28,2025-07-21,1336.97,Approved,Wind
CLM0001464,POL000168,2026-07-18,2026-07-24,2663.37,Approved,Injury
CLM0001465,POL000528,2023-04-24,,6931.59,Pending,Collision
CLM0001466,POL001141,2023-07-30,2023-08-05,1626.49,Approved,Theft
CLM0001467,POL000004,2024-12-16,2024-12-29,9510.66,Approved,Flood
CLM0001468,POL000628,2021-10-12,2021-10-31,4366.42,Denied,Injury
CLM0001469,POL000768,2024-03-16,,1075.53,Pending,Theft
CLM0001470,POL001304,2023-11-04,2023-11-24,6372.91,Approved,Theft
CLM0001471,POL000708,2024-06-10,,3378.77,Pending,Theft
CLM0001472,POL001229,2023-02-18,2023-03-07,2619.03,Approved,Wind
CLM0001473,POL000364,2026-07-18,2026-08-16,1748.07,Approved,Flood
CLM0001474,POL000063,2026-07-18,2026-08-07,3231.3,Approved,Water Damage
CLM0001475,POL000247,2025-07-15,,3559.12,Pending,Collision
CLM0001476,POL000715,2026-07-18,2026-08-06,4866.19,Approved,Theft
CLM0001477,POL000205,2026-07-18,2026-07-25,1640.88,Approved,Injury
CLM0001478,POL000691,2025-05-20,,1904.97,Pending,Injury
CLM0001479,POL000797,2026-07-18,,10385.9,Pending,Wind
CLM0001480,POL001136,2022-11-14,2022-11-28,1160.26,Approved,Theft
CLM0001481,POL000491,2023-12-11,2023-12-26,7559.41,Approved,Collision
CLM0001482,POL000734,2026-07-18,,727.62,Pending,Flood
CLM0001483,POL001351,2026-07-18,2026-08-06,7404.43,Denied,Collision
CLM0001484,POL001065,2023-11-06,2023-11-19,917.2,Approved,Injury
CLM0001485,POL001154,2024-10-12,2024-10-29,7502.35,Denied,Flood
CLM0001486,POL001119,2026-07-18,2026-07-31,3047.54,Approved,Theft
CLM0001487,POL000918,2026-05-22,2026-06-14,2995.68,Approved,Flood
CLM0001488,POL000828,2025-09-05,2025-09-23,14616.69,Approved,Collision
CLM0001489,POL001007,2026-05-05,2026-05-23,1125.84,Approved,Injury
CLM0001490,POL000797,2026-07-18,2026-08-15,3033.79,Approved,Water Damage
CLM0001491,POL000589,2026-06-18,2026-07-07,5593.22,Approved,Water Damage
CLM0001492,POL000086,2022-07-31,,6460.64,Pending,Fire
CLM0001493,POL001204,2026-07-18,2026-08-10,12142.75,Approved,Fire
CLM0001494,POL000099,2023-11-06,2023-11-18,854.6,Approved,Flood
CLM0001495,POL000386,2026-05-03,,11001.86,Pending,Collision
CLM0001496,POL001402,2023-01-10,2023-01-27,1648.65,Denied,Water Damage
CLM0001497,POL000366,2025-10-15,2025-11-09,1868.53,Approved,Collision
CLM0001498,POL000440,2026-07-18,2026-07-26,8245.38,Approved,Theft
CLM0001499,POL001460,2025-01-21,2025-01-30,9699.56,Approved,Flood
CLM0001500,POL000424,2025-01-24,2025-01-27,2013.69,Approved,Collision
CLM0001501,POL000782,2023-08-18,,6744.51,Pending,Collision
CLM0001502,POL000595,2024-10-30,,3026.58,Pending,Wind
CLM0001503,POL000678,2025-06-12,,3673.28,Pending,Water Damage
CLM0001504,POL000468,2022-11-30,,3023.13,Pending,Flood
CLM0001505,POL000092,2024-06-12,2024-06-22,1134.25,Approved,Injury
CLM0001506,POL001370,2024-09-19,,4216.45,Pending,Flood
CLM0001507,POL001394,2025-10-21,2025-11-11,2565.11,Denied,Fire
CLM0001508,POL000420,2024-04-22,2024-05-01,9434.56,Denied,Flood
CLM0001509,POL001414,2022-09-14,2022-09-30,5918.23,Approved,Flood
CLM0001510,POL000570,2025-04-03,2025-04-19,7632.98,Denied,Fire
CLM0001511,POL001230,2023-09-29,2023-10-14,3319.58,Approved,Collision
CLM0001512,POL001426,2026-07-18,2026-08-12,3000.24,Approved,Theft
CLM0001513,POL000145,2026-07-18,2026-07-26,3687.53,Approved,Water Damage
CLM0001514,POL001001,2021-10-19,2021-11-01,13987.95,Approved,Theft
CLM0001515,POL000526,2026-05-04,2026-05-17,1617.27,Denied,Fire
CLM0001516,POL001099,2025-07-08,2025-07-29,3070.28,Approved,Fire
CLM0001517,POL000223,2024-01-01,2024-01-10,2874.95,Approved,Collision
CLM0001518,POL001137,2025-12-19,2026-01-07,7419.98,Approved,Collision
CLM0001519,POL000961,2026-07-18,2026-07-28,4315.63,Approved,Collision
CLM0001520,POL000795,2024-12-07,2025-01-01,2450.73,Approved,Water Damage
CLM0001521,POL000139,2025-07-12,2025-07-26,8563.48,Approved,Flood
CLM0001522,POL000293,2026-05-07,2026-05-11,9574.04,Approved,Wind
CLM0001523,POL001032,2023-09-09,2023-09-20,10389.57,Denied,Collision
CLM0001524,POL001165,2023-09-13,,3362.62,Pending,Fire
CLM0001525,POL000514,2026-07-18,2026-07-27,5847.3,Approved,Wind
CLM0001526,POL000116,2024-08-04,2024-08-16,3110.78,Approved,Injury
CLM0001527,POL000131,2024-06-04,2024-06-13,5259.06,Approved,Fire
CLM0001528,POL001348,2026-07-18,2026-08-04,5623.55,Approved,Collision
CLM0001529,POL000504,2024-04-28,2024-05-18,3019.16,Approved,Theft
CLM0001530,POL000294,2026-06-02,,3695.53,Pending,Collision
CLM0001531,POL000229,2025-11-06,2025-11-25,2077.83,Approved,Injury
CLM0001532,POL000036,2025-06-23,2025-07-04,1596.53,Denied,Fire
CLM0001533,POL000079,2025-08-11,,4120.51,Pending,Wind
CLM0001534,POL000479,2025-10-27,2025-11-17,3760.65,Approved,Collision
CLM0001535,POL000794,2023-10-29,2023-11-08,3023.81,Approved,Water Damage
CLM0001536,POL001287,2022-07-10,2022-07-15,6823.44,Approved,Collision
CLM0001537,POL001329,2026-07-18,,4277.26,Pending,Wind
CLM0001538,POL000791,2026-06-07,2026-06-22,4735.99,Approved,Flood
CLM0001539,POL000487,2026-07-18,2026-07-29,10964.52,Approved,Fire
CLM0001540,POL001304,2023-05-18,2023-05-25,10111.29,Approved,Flood
CLM0001541,POL001099,2025-09-21,2025-10-03,6160.22,Approved,Wind
CLM0001542,POL001498,2025-08-07,,8189.18,Pending,Flood
CLM0001543,POL000527,2025-02-02,2025-02-05,696.61,Approved,Flood
CLM0001544,POL000615,2024-11-12,2024-11-28,6879.59,Approved,Wind
CLM0001545,POL001109,2023-01-09,,3699.67,Pending,Theft
CLM0001546,POL001284,2025-10-10,2025-10-25,6714.35,Approved,Flood
CLM0001547,POL000856,2023-04-12,2023-04-27,2120.23,Denied,Flood
CLM0001548,POL000950,2026-07-13,2026-08-06,2943.13,Approved,Flood
CLM0001549,POL000273,2023-06-24,2023-07-03,2717.96,Approved,Wind
CLM0001550,POL000392,2026-07-18,2026-08-17,3529.78,Approved,Wind
CLM0001551,POL001351,2026-07-16,2026-08-02,7128.17,Approved,Injury
CLM0001552,POL000837,2026-07-18,2026-07-27,1634.04,Approved,Flood
CLM0001553,POL000290,2026-07-18,2026-08-10,3887.27,Approved,Flood
CLM0001554,POL000616,2026-06-10,2026-06-19,4603.56,Approved,Theft
CLM0001555,POL000692,2023-03-19,,1240.65,Pending,Wind
CLM0001556,POL000788,2026-07-18,2026-08-04,4525.05,Approved,Collision
CLM0001557,POL001422,2026-04-05,2026-04-29,2354.39,Approved,Theft
CLM0001558,POL000560,2024-04-23,2024-04-30,3763.29,Approved,Wind
CLM0001559,POL000824,2024-08-22,2024-08-29,8695.65,Denied,Theft
CLM0001560,POL000843,2024-12-16,2025-01-15,3724.69,Approved,Wind
CLM0001561,POL000268,2025-02-01,2025-02-28,9594.66,Approved,Injury
CLM0001562,POL001087,2024-05-04,,3138.77,Pending,Wind
CLM0001563,POL000199,2023-04-05,2023-04-08,1996.13,Approved,Water Damage
CLM0001564,POL000109,2025-01-30,,5608.13,Pending,Fire
CLM0001565,POL000731,2025-02-20,2025-02-27,4854.38,Denied,Fire
CLM0001566,POL000136,2023-08-11,2023-08-24,6172.56,Approved,Injury
CLM0001567,POL000915,2026-06-01,2026-06-09,2817.77,Approved,Fire
CLM0001568,POL000622,2025-06-10,2025-06-16,6772.66,Denied,Theft
CLM0001569,POL000335,2024-12-12,2025-01-03,2087.51,Approved,Flood
CLM0001570,POL000325,2026-07-18,2026-08-05,19889.32,Approved,Wind
CLM0001571,POL000576,2026-07-18,2026-07-26,6838.72,Denied,Collision
CLM0001572,POL001360,2026-07-06,,7457.63,Pending,Collision
CLM0001573,POL000081,2025-08-16,,7801.52,Pending,Flood
CLM0001574,POL000777,2026-07-18,2026-07-21,7140.35,Approved,Injury
CLM0001575,POL001410,2025-02-23,,1712.04,Pending,Injury
CLM0001576,POL001172,2022-04-05,2022-04-08,4592.01,Approved,Flood
CLM0001577,POL001376,2023-12-17,2023-12-30,3487.09,Approved,Collision
CLM0001578,POL000758,2024-04-10,2024-05-02,5148.58,Approved,Fire
CLM0001579,POL001388,2025-12-30,,4736.01,Pending,Collision
CLM0001580,POL001370,2024-07-18,,1998.43,Pending,Fire
CLM0001581,POL000599,2024-04-20,2024-04-23,7965.25,Denied,Fire
CLM0001582,POL001235,2024-03-23,2024-04-13,12161.95,Approved,Flood
CLM0001583,POL000347,2025-03-21,,3183.67,Pending,Theft
CLM0001584,POL001052,2024-12-09,,5254.93,Pending,Collision
CLM0001585,POL001003,2022-12-30,,5715.66,Pending,Collision
CLM0001586,POL001330,2023-03-28,2023-04-06,2636.18,Denied,Flood
CLM0001587,POL000887,2026-07-18,2026-08-13,4301.91,Approved,Water Damage
CLM0001588,POL001345,2023-08-29,2023-09-11,736.41,Approved,Injury
CLM0001589,POL000065,2024-07-29,,5920.09,Pending,Injury
CLM0001590,POL000022,2023-08-05,2023-08-20,8425.01,Approved,Theft
CLM0001591,POL000963,2026-07-18,2026-08-12,3309.75,Approved,Wind
CLM0001592,POL000554,2026-02-13,2026-02-27,2964.84,Approved,Water Damage
